store_code	id	price	availability
LOJINHADALOMA	15949351940	1,50BRL 	in_stock
LOJINHADALOMA	15949354551	4,90BRL 	in_stock
LOJINHADALOMA	16004853683	12,90BRL 	in_stock
LOJINHADALOMA	15948814488	0,60BRL 	in_stock
LOJINHADALOMA	15949963296	13,90BRL 	in_stock
LOJINHADALOMA	15948813263	0,80BRL 	in_stock
LOJINHADALOMA	16082177709	7,90BRL 	in_stock
LOJINHADALOMA	15944812280	18,90BRL 	in_stock
LOJINHADALOMA	15944810425	3,90BRL 	in_stock
LOJINHADALOMA	15996505610	17,90BRL 	in_stock
LOJINHADALOMA	15974287571	5,90BRL 	in_stock
LOJINHADALOMA	15974288114	5,90BRL 	in_stock
LOJINHADALOMA	15974288365	5,90BRL 	in_stock
LOJINHADALOMA	15950119328	9,90BRL 	in_stock
LOJINHADALOMA	16062749418	6,90BRL 	in_stock
LOJINHADALOMA	15974289335	13,90BRL 	in_stock
LOJINHADALOMA	16039970980	4,90BRL 	in_stock
LOJINHADALOMA	15944816330	9,50BRL 	in_stock
LOJINHADALOMA	15949357793	1,50BRL 	in_stock
LOJINHADALOMA	15949926426	6,00BRL 	in_stock
LOJINHADALOMA	15949359912	3,90BRL 	in_stock
LOJINHADALOMA	16082177712	6,90BRL 	in_stock
LOJINHADALOMA	15974290201	8,90BRL 	in_stock
LOJINHADALOMA	15964691783	4,50BRL 	in_stock
LOJINHADALOMA	16082177713	3,90BRL 	in_stock
LOJINHADALOMA	15944818452	4,50BRL 	in_stock
LOJINHADALOMA	15949361274	5,90BRL 	in_stock
LOJINHADALOMA	15944821055	0,70BRL 	in_stock
LOJINHADALOMA	16082177716	21,90BRL 	in_stock
LOJINHADALOMA	16039970981	33,90BRL 	in_stock
LOJINHADALOMA	15949362714	0,70BRL 	in_stock
LOJINHADALOMA	15949365290	0,80BRL 	in_stock
LOJINHADALOMA	15949367256	10,90BRL 	in_stock
LOJINHADALOMA	15949369037	10,90BRL 	in_stock
LOJINHADALOMA	15948822184	34,90BRL 	in_stock
LOJINHADALOMA	15950302827	63,90BRL 	in_stock
LOJINHADALOMA	15945095187	22,50BRL 	in_stock
LOJINHADALOMA	15945099549	22,50BRL 	in_stock
LOJINHADALOMA	15996514437	12,90BRL 	in_stock
LOJINHADALOMA	15996520146	5,90BRL 	in_stock
LOJINHADALOMA	15945163856	14,90BRL 	in_stock
LOJINHADALOMA	16039970984	3,50BRL 	in_stock
LOJINHADALOMA	15980766948	3,90BRL 	in_stock
LOJINHADALOMA	15945166655	2,50BRL 	in_stock
LOJINHADALOMA	16039970986	14,90BRL 	in_stock
LOJINHADALOMA	15945169544	2,70BRL 	in_stock
LOJINHADALOMA	15948801305	19,90BRL 	in_stock
LOJINHADALOMA	15948923105	7,90BRL 	in_stock
LOJINHADALOMA	15949381308	23,90BRL 	in_stock
LOJINHADALOMA	16082177719	4,90BRL 	in_stock
LOJINHADALOMA	16082177721	4,90BRL 	in_stock
LOJINHADALOMA	16082177722	4,90BRL 	in_stock
LOJINHADALOMA	16082177723	4,90BRL 	in_stock
LOJINHADALOMA	16082177725	9,90BRL 	in_stock
LOJINHADALOMA	16082177728	9,90BRL 	in_stock
LOJINHADALOMA	15974290767	16,90BRL 	in_stock
LOJINHADALOMA	16039970988	16,90BRL 	in_stock
LOJINHADALOMA	16063701641	14,50BRL 	in_stock
LOJINHADALOMA	16063702935	8,50BRL 	in_stock
LOJINHADALOMA	16039970989	9,50BRL 	in_stock
LOJINHADALOMA	15945173660	8,00BRL 	in_stock
LOJINHADALOMA	16039970991	8,50BRL 	in_stock
LOJINHADALOMA	15960421836	36,90BRL 	in_stock
LOJINHADALOMA	16062749419	34,90BRL 	in_stock
LOJINHADALOMA	15996567061	3,90BRL 	in_stock
LOJINHADALOMA	15947393594	8,90BRL 	in_stock
LOJINHADALOMA	15974294568	1,20BRL 	in_stock
LOJINHADALOMA	15948924426	2,50BRL 	in_stock
LOJINHADALOMA	16039970992	3,90BRL 	in_stock
LOJINHADALOMA	15949937072	3,90BRL 	in_stock
LOJINHADALOMA	15949930293	2,90BRL 	in_stock
LOJINHADALOMA	15949934786	4,90BRL 	in_stock
LOJINHADALOMA	16004853676	17,90BRL 	in_stock
LOJINHADALOMA	15948811432	6,90BRL 	in_stock
LOJINHADALOMA	16039970993	9,90BRL 	in_stock
LOJINHADALOMA	15945176970	9,90BRL 	in_stock
LOJINHADALOMA	15947394088	3,90BRL 	in_stock
LOJINHADALOMA	15947394430	5,90BRL 	in_stock
LOJINHADALOMA	16045904877	34,90BRL 	in_stock
LOJINHADALOMA	15949990824	19,90BRL 	in_stock
LOJINHADALOMA	15949996505	19,90BRL 	in_stock
LOJINHADALOMA	16062749421	13,50BRL 	in_stock
LOJINHADALOMA	16062749422	13,50BRL 	in_stock
LOJINHADALOMA	15949390903	4,90BRL 	in_stock
LOJINHADALOMA	15974295650	1,20BRL 	in_stock
LOJINHADALOMA	15974296867	1,20BRL 	in_stock
LOJINHADALOMA	15949955493	15,90BRL 	in_stock
LOJINHADALOMA	15996568832	24,90BRL 	in_stock
LOJINHADALOMA	15949393856	21,90BRL 	in_stock
LOJINHADALOMA	15949396154	22,90BRL 	in_stock
LOJINHADALOMA	15949397969	29,90BRL 	in_stock
LOJINHADALOMA	15947394623	13,90BRL 	in_stock
LOJINHADALOMA	15948925813	13,90BRL 	in_stock
LOJINHADALOMA	15949405390	21,90BRL 	in_stock
LOJINHADALOMA	15949807404	1,90BRL 	in_stock
LOJINHADALOMA	15949811353	1,90BRL 	in_stock
LOJINHADALOMA	15949815349	1,90BRL 	in_stock
LOJINHADALOMA	15948822418	1,00BRL 	in_stock
LOJINHADALOMA	15949796317	1,50BRL 	in_stock
LOJINHADALOMA	15949408421	2,90BRL 	in_stock
LOJINHADALOMA	15947394765	2,00BRL 	in_stock
LOJINHADALOMA	15949410078	9,90BRL 	in_stock
LOJINHADALOMA	15949412379	16,90BRL 	in_stock
LOJINHADALOMA	15947395140	1,00BRL 	in_stock
LOJINHADALOMA	16082177732	2,50BRL 	in_stock
LOJINHADALOMA	16006793396	21,90BRL 	in_stock
LOJINHADALOMA	15947395701	3,50BRL 	in_stock
LOJINHADALOMA	15949413628	2,00BRL 	in_stock
LOJINHADALOMA	15941813439	17,90BRL 	in_stock
LOJINHADALOMA	15949822090	2,00BRL 	in_stock
LOJINHADALOMA	15949416592	4,90BRL 	in_stock
LOJINHADALOMA	16039970995	4,90BRL 	in_stock
LOJINHADALOMA	15949739893	5,90BRL 	in_stock
LOJINHADALOMA	16039970996	4,90BRL 	in_stock
LOJINHADALOMA	15947396355	11,90BRL 	in_stock
LOJINHADALOMA	16039970997	7,90BRL 	in_stock
LOJINHADALOMA	15949872090	4,90BRL 	in_stock
LOJINHADALOMA	15942839820	3,50BRL 	in_stock
LOJINHADALOMA	15949880725	11,90BRL 	in_stock
LOJINHADALOMA	15942425016	4,50BRL 	in_stock
LOJINHADALOMA	15949878411	2,60BRL 	in_stock
LOJINHADALOMA	16006785156	23,90BRL 	in_stock
LOJINHADALOMA	16006785157	18,90BRL 	in_stock
LOJINHADALOMA	16085150170	37,90BRL 	in_stock
LOJINHADALOMA	16074740386	27,90BRL 	in_stock
LOJINHADALOMA	15945178529	19,90BRL 	in_stock
LOJINHADALOMA	15945181737	19,90BRL 	in_stock
LOJINHADALOMA	16085571670	9,50BRL 	in_stock
LOJINHADALOMA	16039970976	4,90BRL 	in_stock
LOJINHADALOMA	16039970977	3,50BRL 	in_stock
LOJINHADALOMA	15942853946	4,20BRL 	in_stock
LOJINHADALOMA	15942853368	4,20BRL 	in_stock
LOJINHADALOMA	15942853626	4,20BRL 	in_stock
LOJINHADALOMA	15942853809	4,20BRL 	in_stock
LOJINHADALOMA	15942850962	3,50BRL 	in_stock
LOJINHADALOMA	15942852252	3,50BRL 	in_stock
LOJINHADALOMA	15942852318	3,50BRL 	in_stock
LOJINHADALOMA	15942851871	3,50BRL 	in_stock
LOJINHADALOMA	15942851671	3,50BRL 	in_stock
LOJINHADALOMA	15949968549	32,90BRL 	in_stock
LOJINHADALOMA	15942861596	28,90BRL 	in_stock
LOJINHADALOMA	16082177736	7,90BRL 	in_stock
LOJINHADALOMA	16004853616	13,90BRL 	in_stock
LOJINHADALOMA	15948783168	8,90BRL 	in_stock
LOJINHADALOMA	15949988413	29,90BRL 	in_stock
LOJINHADALOMA	15974312928	4,90BRL 	in_stock
LOJINHADALOMA	15942444201	5,90BRL 	in_stock
LOJINHADALOMA	15942442593	5,90BRL 	in_stock
